    1    36.50000    -9.90000  -3962.00     -2.14     -8.93     -3.27
    1    36.50000    -9.70000  -3665.00     10.44    -10.46     -8.59
    1    36.50000    -9.50000  -3174.00     14.02    -10.96     -4.58
    1    36.50000    -9.30000  -2653.00    -16.81    -37.26    -34.99
    1    36.50000    -9.10000  -2883.00    -28.82    -42.73     -6.72
    1    36.50000    -8.90000  -1848.00     10.89     -1.17     17.96
    1    36.50000    -8.70000  -1576.00     14.66     -3.02     10.71
    1    36.50000    -8.50000  -2274.00    -18.22    -46.68    -36.84
    1    36.50000    -8.30000  -1447.00     12.22    -26.78    -26.04
    1    36.50000    -8.10000  -1025.00     27.38    -16.72    -13.07
    1    36.50000    -7.90000   -741.00     47.27      5.80      7.25
    1    36.50000    -7.70000   -597.00     80.48     48.01     45.18
    1    36.50000    -7.50000   -695.00     63.52     42.68     43.45
    1    36.50000    -7.30000   -590.00      9.96      -.37      -.01
    1    36.50000    -7.10000   -535.00     -6.57     -9.28     -7.87
    1    36.50000    -6.90000   -455.00     -8.04     -5.33       .56
    1    36.50000    -6.70000   -128.00    -17.55     -9.64    -11.60
    1    36.50000    -6.50000    -55.00    -20.61     -6.41     -6.53
    1    36.50000    -6.30000     -5.00    -32.60    -11.83    -12.32
    1    36.50000    -6.10000     48.00    -25.25      -.47       .87
    1    36.50000    -5.90000     84.00    -26.88     -3.76      2.35
    1    36.50000    -5.70000    254.00    -19.09     -4.45     -5.35
    1    36.50000    -5.50000    435.00    -10.57     -9.23     -8.24
    1    36.50000    -5.30000    511.00     40.19     27.91     16.33
    1    36.50000    -5.10000    414.00     44.67     23.14     14.00
    1    36.70000   -11.30000  -1130.00    271.72     79.57     54.37
    1    36.70000   -11.10000   -349.00    323.07    138.67     73.26
    1    36.70000   -10.90000  -2451.00    164.61     16.99     33.14
    1    36.70000   -10.70000  -3144.00     84.28    -13.43    -15.23
    1    36.70000   -10.50000  -3307.00     56.49      3.22     -5.53
    1    36.70000   -10.30000  -3547.00     24.40     -2.56    -12.45
    1    36.70000   -10.10000  -3494.00     40.29     19.14     15.78
    1    36.70000    -9.90000  -3062.00     56.81     27.43     18.03
    1    36.70000    -9.70000  -2900.00     44.40      2.79     12.45
    1    36.70000    -9.50000  -1653.00     74.45     24.74     86.18
    1    36.70000    -9.30000  -1048.00     78.25     27.77     59.79
    1    36.70000    -9.10000   -889.00     58.67     13.32     45.23
    1    36.70000    -8.90000   -727.00     43.00      4.90     33.63
    1    36.70000    -8.70000   -767.00     26.37     -5.91     25.41
    1    36.70000    -8.50000   -972.00      6.29    -23.44      6.63
    1    36.70000    -8.30000   -692.00     13.45    -16.94      9.18
    1    36.70000    -8.10000   -763.00     17.02    -15.85     20.77
    1    36.70000    -7.90000   -742.00     25.41     -9.96     29.28
    1    36.70000    -7.70000   -640.00     23.97    -12.35     22.14
    1    36.70000    -7.50000   -565.00     40.10      5.29     33.64
    1    36.70000    -7.30000   -549.00     56.64     26.11     54.68
    1    36.70000    -7.10000   -481.00     65.78     42.16     67.18
    1    36.70000    -6.90000   -151.00     50.83     36.38     41.95
    1    36.70000    -6.70000    -68.00     15.98     12.32     14.82
    1    36.70000    -6.50000    -18.00     -6.20      1.29      1.72
    1    36.70000    -6.30000     38.00    -12.64      4.24      -.16
    1    36.70000    -6.10000     52.00     -9.68     12.03      7.59
    1    36.70000    -5.90000     74.00     -8.47     11.00     12.77
    1    36.70000    -5.70000    233.00     -5.56      3.74      5.69
    1    36.70000    -5.50000    373.00      1.56     -5.43      6.75
    1    36.70000    -5.30000    963.00     20.77     -4.33    -39.17
    1    36.70000    -5.10000    936.00     51.37     11.56     -8.10
    1    36.90000   -11.30000  -3045.00     70.98    -62.17    -54.15
    1    36.90000   -11.10000  -1778.00    215.79     65.81     39.67
    1    36.90000   -10.90000  -1604.00    228.84     90.13     62.44
    1    36.90000   -10.70000  -2562.00    137.91     30.34     21.76
    1    36.90000   -10.50000  -3286.00     76.46      6.17      6.31
    1    36.90000   -10.30000  -3806.00     29.61    -10.13     -6.37
    1    36.90000   -10.10000  -3570.00     27.27      3.78     14.54
    1    36.90000    -9.90000  -2350.00     69.32     46.76     22.67
    1    36.90000    -9.70000  -1998.00     50.91     18.04      4.87
    1    36.90000    -9.50000  -2146.00     34.38    -13.50     53.43
    1    36.90000    -9.30000  -1011.00     55.83     -5.24     21.68
    1    36.90000    -9.10000   -356.00     69.56      1.77     13.03
    1    36.90000    -8.90000   -109.00     90.80     24.47     31.58
    1    36.90000    -8.70000    -99.00     68.44     10.20     15.54
    1    36.90000    -8.50000   -131.00     51.49      3.94     11.74
    1    36.90000    -8.30000    -10.00     48.15      9.16      9.13
    1    36.90000    -8.10000    -37.00     41.87      6.09      8.58
    1    36.90000    -7.90000   -125.00     29.08     -9.05       .25
    1    36.90000    -7.70000   -539.00     18.75    -24.49     10.04
    1    36.90000    -7.50000   -458.00     19.72    -27.19      1.30
    1    36.90000    -7.30000   -242.00     22.57    -23.07     -9.55
    1    36.90000    -7.10000   -109.00     30.38     -7.82     -3.01
    1    36.90000    -6.90000    -54.00     28.64      2.95      5.37
    1    36.90000    -6.70000    -20.00      7.73     -2.93     -1.35
    1    36.90000    -6.50000     -2.00    -15.91    -11.79     -9.40
    1    36.90000    -6.30000      3.00    -32.25    -15.98    -15.55
    1    36.90000    -6.10000     12.00    -34.16    -10.29    -10.93
    1    36.90000    -5.90000     55.00    -19.67      5.81      6.13
    1    36.90000    -5.70000    137.00    -31.97    -11.50     -7.79
    1    36.90000    -5.50000    394.00    -12.69     -2.98    -10.50
    1    36.90000    -5.30000    412.00    -13.52    -17.61     -6.39
    1    36.90000    -5.10000    741.00      4.41    -12.56    -23.44
    1    37.10000   -11.30000  -5066.00    -40.56    -74.27    -60.47
    1    37.10000   -11.10000  -4052.00     37.75    -25.15    -17.21
    1    37.10000   -10.90000  -3732.00     89.05     14.46     19.29
    1    37.10000   -10.70000  -2774.00    107.99     39.63     18.67
    1    37.10000   -10.50000  -3000.00     67.59     18.26      1.79
    1    37.10000   -10.30000  -3913.00     16.69     -9.26     -6.59
    1    37.10000   -10.10000  -3796.00     -4.46    -11.77      1.21
    1    37.10000    -9.90000  -3354.00    -13.63    -14.13      5.26
    1    37.10000    -9.70000  -2831.00     -6.98    -15.43      1.37
    1    37.10000    -9.50000  -1090.00     49.34     20.59      3.71
    1    37.10000    -6.90000    -11.00     27.33     -9.38     -8.75
    1    37.10000    -6.70000     42.00     25.01      4.55      3.95
    1    37.10000    -6.50000     14.00      7.16      2.32      6.70
    1    37.10000    -6.30000      7.00    -16.09     -7.46     -5.85
    1    37.10000    -6.10000      6.00    -35.93    -16.35    -15.65
    1    37.10000    -5.90000      9.00    -47.90    -20.06    -17.06
    1    37.10000    -5.70000     89.00    -49.85    -16.95    -16.57
    1    37.10000    -5.50000    164.00    -37.24     -2.93     -1.91
    1    37.10000    -5.30000    324.00    -35.57     -3.19     -7.09
    1    37.10000    -5.10000    515.00    -39.02    -10.55    -24.36
    1    37.30000   -11.30000  -5142.00    -65.65     -9.94     -8.18
    1    37.30000   -11.10000  -5119.00    -55.54    -28.52    -24.77
    1    37.30000   -10.90000  -5118.00    -51.12    -50.90    -38.14
    1    37.30000   -10.70000  -4571.00     -8.13    -25.54    -13.86
    1    37.30000   -10.50000  -4032.00     17.05     -4.65      5.29
    1    37.30000   -10.30000  -3817.00      6.55     -7.24     -6.04
    1    37.30000   -10.10000  -3785.00    -25.74    -26.12    -19.59
    1    37.30000    -9.90000  -3601.00    -57.35    -48.59    -32.04
    1    37.30000    -9.70000  -3226.00    -58.59    -53.34    -28.68
    1    37.30000    -9.50000  -1204.00     19.33      5.81      2.03
    1    37.30000    -6.90000      9.00     49.88      -.25      6.41
    1    37.30000    -6.70000     70.00     49.18     12.26     17.87
    1    37.30000    -6.50000    124.00     33.09      8.85      9.11
    1    37.30000    -6.30000     79.00     20.59      8.38      6.69
    1    37.30000    -6.10000     58.00      2.19      2.45     -1.00
    1    37.30000    -5.90000     57.00    -18.58     -4.65     -7.96
